os_name,os_id,time,min_dist_ts,max_dist_ref,min_speed,max_speed,max_acc,iae,ise,itae
OS_N: 100.0,0,500.0,89.99006509090616,2.8983769652768387e-05,5.999999875337856,5.999999999999998,1.7201505083663804e-09,0.006425827762081356,1.1437022892365857e-07,2.1799717134082104
OS_N: 75.0,1,500.0,67.49231061871369,2.9024957939327578e-05,5.999999875220749,5.999999999999998,1.7226052274610381e-09,0.006435083254251693,1.1469639443195275e-07,2.183075573790736
OS_N: 50.0,2,500.0,44.9952342372228,2.3605160212739863e-05,5.99999995364431,5.999999999999998,2.127970344075937e-08,0.0054012527025912,9.330915370418929e-08,1.58920114863072
OS_N: 25.0,3,500.0,44.99445724158363,25.55676845727916,5.985800109699309,5.999999999999998,0.019803177135511052,4690.13921383283,96684.40575917729,1230477.493694238
OS_N: 0.0,4,500.0,45.00508820211379,46.73681287229677,5.922911220558663,6.000000000000002,0.042083269957283106,9586.937481200821,340280.4733920172,2718894.93801173
OS_N: -25.0,5,500.0,44.995893088260495,23.298519265225263,5.938748730551399,5.999999999999998,0.021065754578911584,4655.495435934724,82506.70496716644,1307525.6954006152
OS_N: -50.0,6,500.0,44.995237381269995,2.2605738561657715e-05,5.999999959800816,5.999999999999998,2.005303306511842e-08,0.00526328216379082,8.63291710290875e-08,1.539342061420635
OS_N: -75.0,7,500.0,67.49232145636202,2.9002696237512282e-05,5.999999875271814,5.999999999999998,1.721899189566223e-09,0.006430867534979639,1.145371780898799e-07,2.1815707772575665
OS_N: -100.0,8,500.0,89.99007586419725,2.896369051086367e-05,5.999999875383961,5.999999999999998,1.719629517116239e-09,0.006422192163079313,1.142308608841475e-07,2.1786547536482415
