os_name,os_id,time,min_dist_ts,max_dist_ref,min_speed,max_speed,max_acc,iae,ise,itae
OS_N: 150.0,0,500.0,149.79451561246935,2.3196249230750254e-05,5.999999898758739,5.999999999999998,1.3817445331243407e-09,0.005137581295148668,7.315359863564136e-08,1.743465749797046
OS_N: 112.5,1,500.0,112.36336576008486,2.3308099571295315e-05,5.999999898250078,5.999999999999998,1.3885976538619005e-09,0.0051624246260559194,7.386176871435747e-08,1.7518859509789644
OS_N: 75.0,2,500.0,74.90856582735604,2.331931386834185e-05,5.999999898214841,5.999999999999998,1.389196556123018e-09,0.005164879457936076,7.393211845653916e-08,1.7527189911083705
OS_N: 37.5,3,500.0,49.943723290805536,88.49182999068434,5.93328252801067,5.999999999999998,0.042831039494567756,19289.874504705964,1296327.0063534917,5271941.130094956
OS_N: 0.0,4,500.0,49.94220087815561,50.3976038176347,5.968919704575751,5.999999999999998,0.029277157433184934,9958.221970231189,391358.68706427625,2709024.048748436
OS_N: -37.5,5,500.0,49.93353610124972,12.532215251995618,5.995745828120026,5.999999999999998,0.010843762724766491,2152.900173086616,22268.612568357374,559930.9353507267
OS_N: -75.0,6,500.0,74.90856515569583,2.1586820139418705e-05,5.9999999061058675,5.999999999999998,1.2830114793915829e-09,0.004779883926302945,6.333643602337561e-08,1.6222390802283004
OS_N: -112.5,7,500.0,112.3633644175201,2.1575099481196958e-05,5.9999999061436515,5.999999999999998,1.2823913461135208e-09,0.00477733849310878,6.326872302044482e-08,1.621372982371229
OS_N: -150.0,8,500.0,149.79451460990504,2.1486487867150572e-05,5.9999999065451,5.999999999999998,1.2770026965869263e-09,0.004757689626717403,6.274977907200447e-08,1.6147088710594588
